gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CDC50	418.430598892395	0.180460382515644	0.149999977060936	1.20306940075286	0.228949465334103	0.790019066635248
rngo	494.215246769333	-0.107980685325461	0.0981069521628104	-1.10064254311219	0.271052261994149	0.835617148165728
eIF2alpha	2758.37194149478	0.134115650474994	0.0919707612132256	1.45824225771123	0.144773779810046	0.666751833078855
CG34015	237.661268942765	-0.104234953227006	0.143987139167847	-0.723918495981078	0.469115774061446	0.939323691832165
eIF4H1	4706.86515615603	-0.166782063868251	0.122567148674556	-1.36074034251295	0.173595760742957	0.7154864859819
para	78.5286423968881	-0.535555604059052	0.476632077119285	-1.12362476167339	0.261172246897784	0.823366698082497
Cnx14D	0.20012122606032	0	4.40735632395576	0	1	
CG9903	26.8117736819994	0.242446975510879	0.480351565652946	0.504728188366198	0.613749759715914	0.978705347892232
CG9902	15.41671341621	-0.197971886374734	1.12027572967288	-0.176717107343334	0.859730602646944	0.996451851920289
Arp2	720.546009795354	-0.0672762689959467	0.121410671393777	-0.554121546513372	0.579495665147517	0.971570138777367
Pp2B-14D	431.25133971156	-0.215069822818717	0.140023692466852	-1.53595308786497	0.12454988639698	0.628089745232904
CanA-14F	165.220737565803	-0.0428708119308828	0.207026951000974	-0.207078410436915	0.835948622632172	0.996451851920289
CG13014	233.193832479563	0.551586194101285	0.186565410410593	2.95652979235194	0.00311122173193939	0.053593488937829
SMC3	303.870587091569	-0.184717997412063	0.175840981309982	-1.05048320383536	0.293496009244748	0.853695212010416
Ubc7	853.328665912733	-0.0297407894687381	0.0966336688328092	-0.307768398198708	0.758258569717333	0.994369461093979
CG9784	252.443392852702	0.148071255810005	0.141636676714508	1.04543017560675	0.295824196244213	0.857184510014052
Nup153	1306.74480979027	-0.170881525318186	0.189961861745408	-0.899557015013915	0.368356041227382	0.90362805453853
mir-4965	1.71522923222023	-0.581701287957041	1.60605002231725	-0.362193754785887	0.717207246156744	0.99187978053839
mbt	114.095971942324	-0.197756425602506	0.214645770598569	-0.921315267713103	0.356885852233482	0.897993234157959
sisRNA:2	2.54764894504595	-0.134667459107931	1.19497354468351	-0.112694929278621	0.910272421489627	0.998942083043119
CG9782	127.012807516541	0.809868989186856	0.425210837321255	1.90462922885238	0.0568282843751596	0.415499849261695
Rok	449.085984350452	-0.152354187935516	0.168375069921935	-0.904850035139727	0.365544840140491	0.901742895903484
CG9777	1.20116813749822	1.16369519349164	1.74781441065225	0.665800205330366	0.50553881363167	
asRNA:CR45001	0.441870641105507	-1.41472371369732	3.56431452140729	-0.396913264864949	0.691431422047473	
sbRNA:1	0					
RpS19a	13238.132913232	0.322400436781042	0.137351316983758	2.3472686237087	0.0189116148663033	0.207269782973573
SNRPG	557.668139657714	0.119626184814534	0.190781484019689	0.627032468214728	0.530637952436148	0.958079899166639
mthl1	93.7273418256402	-0.230400077963001	0.219890007906051	-1.04779694246698	0.29473217150892	0.855341069770382
lncRNA:CR46147	0					
CG42512	0					
CG32573	0					
CG9723	137.303838307688	-0.131500525934265	0.159683420554202	-0.823507697154006	0.410219341858643	0.919568557486727
r	1241.42613011307	0.0817613559535141	0.14747950595538	0.554391306262247	0.579311074566679	0.971558765690904
CG15865	19.5588298079958	-0.210775704503137	0.486668539252332	-0.433099096208173	0.664942779346839	0.986318451237002
CG13012	34.684800299727	-0.239152259557619	0.812547916902843	-0.294323884884458	0.768510423023634	0.994595079781973
CG13010	0.0470830183640783	0.652299902555253	4.40735632396697	0.148002533629532	0.882340768717875	
sing	0.303628484924947	-0.156223671826647	4.31777023844234	-0.0361815620562075	0.971137587710427	
Axs	214.364633065841	0.16371671798424	0.196744481683478	0.83212864006843	0.405336337497795	0.919568557486727
Sep4	71.7292385713742	0.0266973875428425	0.579919843200463	0.0460363408079035	0.963281284826969	0.999804959142979
CG4678	32.7035586582648	-0.931612054976522	0.345488910105319	-2.69650349903425	0.00700716614245891	0.0986414199050393
CG9676	3.02701898788071	-0.0432914233116965	1.22461207214118	-0.0353511322454982	0.971799751150537	0.999804959142979
sphe	277.955444168726	0.219810000500567	0.194197486175558	1.13188901066337	0.257681099377271	0.821199485856258
CG9673	885.543359936711	0.214059866455375	0.198122316775255	1.08044298057648	0.279944965013028	0.842608152810263
CG4653	261.726198231499	0.0775523001374646	0.257394527020522	0.301297393674891	0.763187728184802	0.994369461093979
CG9672	419.514331699333	0.719671196950453	0.260647191454824	2.76109323462705	0.00576082280774937	0.0852664138987316
CG13008	0.29467351053793	1.27314309872103	4.32425550149967	0.294419027339966	0.768437729182119	
CG34325	185.803684840813	0.16557037121632	0.19065599186934	0.868424693044994	0.385161881755938	0.910503709238481
CG32572	1.31123090618442	0.0205183150842589	1.74467644664023	0.0117605273595408	0.990616673094751	
goe	323.527454161232	-0.256332651621728	0.182084135172842	-1.40777037702052	0.159199074707986	0.693259568057248
TwdlX	981.333082994063	-0.111588017013978	0.129134565113107	-0.864121987139846	0.38752088177856	0.912311661585528
TwdlY	12.0687607952016	-2.90338096406392	1.13292557691863	-2.56272876455013	0.0103853145357491	0.133396329883581
TwdlZ	0.86671142331596	-2.27032677833623	2.84814399517449	-0.797124998659749	0.425378439129658	
CG32568	0.0718682469923547	0.652299902555253	4.40735632396697	0.148002533629532	0.882340768717875	
Twdlalpha	126.753074675145	1.0270366962547	0.202296935252572	5.07687719031643	3.83688692413627e-07	2.00803201800012e-05
if	1218.7655196308	0.0293977406917666	0.165073829931322	0.17808843899725	0.85865352124504	0.996451851920289
mRpL22	883.698788104815	0.113262275786648	0.147605718747215	0.767329861931823	0.44288541806106	0.927753032573745
CG9609	119.289760415699	0.104491147224469	0.172687447966898	0.605088258901707	0.545120355118373	0.960368168237903
Sap30	237.930971978448	0.0781087873861539	0.14511168213374	0.538266707667038	0.590392932209604	0.976526989214736
Rrp45	263.65307984176	-0.0574773872458434	0.170101459458406	-0.337900611957408	0.735438086381356	0.992165425992093
CG4768	222.551220268185	-0.140583732090844	0.17880660652785	-0.786233432985305	0.431730742676993	0.925092528369503
CG9132	384.102538415681	-0.181123222635567	0.115492572131034	-1.56826728588286	0.116818767243778	0.606437435269311
CG4789	352.621175517891	0.245793966421301	0.148126078725428	1.6593564653589	0.0970439833239666	0.551984965989364
CG9125	108.111628851509	-0.0980873331054305	0.194585874759187	-0.504082494306539	0.614203407939582	0.978705347892232
CG13005	36.6064496377462	-0.204479784337266	0.392044711681467	-0.521572612114213	0.601967936495911	0.977426735302836
asRNA:CR44053	2.14651754087768	0.00298004755487782	1.8617211424117	0.00160069490912985	0.998722830790849	0.999804959142979
ppk28	3.36557144713223	0.221300392320009	1.09937262896356	0.201296982014771	0.840466362272019	0.996451851920289
CG4829	278.821180049452	-0.586555501235425	0.633115835883063	-0.926458426706866	0.354207792603458	0.895383599606337
lncRNA:CR44129	0					
CG46306	0					
CG13004	1.29225655431422	1.38708808905272	1.64977227139261	0.840775489505497	0.40047372078643	
RSG7	21.9296052538415	-0.207323719279426	0.431771640439008	-0.480169839474929	0.631106631039606	0.981563141770342
CG13003	14.901642515954	-2.91235834631788	0.722895865300803	-4.02873842016792	5.60769712232645e-05	0.00177274540820829
CG4872	29.6817783645974	0.55431488623864	0.373510444964159	1.48406796573475	0.137790890647713	0.65414790013224
Nprl2	160.667760468985	0.195315023054133	0.197248821929016	0.99019614486935	0.322078256503135	0.878176114555508
Rcp	87.3821926989463	-0.054882135676178	0.234898177324726	-0.233642237250349	0.815262734527158	0.996451851920289
DENR	653.982334801688	0.221787489137439	0.144761469294052	1.53208923768883	0.12550041518195	0.63018885348517
CG4880	181.85809243469	-0.336690583508459	0.197976652883533	-1.70065802509819	0.0890072214225029	0.529973319498822
lncRNA:CR43768	0.304276439901072	-0.172338212484082	4.32136333174065	-0.0398805190061777	0.968188382326884	
CG13002	0					
CG33252	0.239890176916368	-2.73482707005822	4.32892291338546	-0.631756934641147	0.52754571824268	
lncRNA:CR44754	0.691798535981067	0.89301497718101	2.42296894850023	0.36856228707915	0.71245401006875	
CG4928	1717.53785120966	-0.0815384541965899	0.241159773419339	-0.338109681562884	0.735280534920073	0.992165425992093
wus	128.048165067276	-1.42423341603882	0.352277504245126	-4.04293035710787	5.27873033932065e-05	0.00167845210614794
CG13001	33.5941831081797	-0.168894480818862	0.408074009164605	-0.413881984703257	0.678960538085137	0.986318451237002
RhoGAP15B	245.652727801641	-0.35061934349315	0.19459775957731	-1.80176454371693	0.0715824583670915	0.473353796136919
CG13000	0.929849228981086	-0.0971601743775411	2.21328646360133	-0.0438985987468824	0.964985232263792	
Ubr1	722.090363124846	-0.070945045786805	0.186954990430405	-0.379476608907184	0.704333971041368	0.990993567266832
CG45002	27.1459232973681	-0.18544948436667	0.358540043892418	-0.517235069068925	0.604992074124298	0.977426735302836
CG43996	0					
CG43997	0					
CG43077	0					
wcy	428.491114296872	-0.120778209438379	0.167595029673964	-0.720655079529135	0.471121756572615	0.939323691832165
CG4949	31.6225272988782	-0.141297131859573	0.445209687108962	-0.317372096679001	0.750961277262835	0.993903465007328
CG8945	2.82863686312355	-1.08260625009481	1.20712872580238	-0.896844078807922	0.369802123467111	0.90362805453853
CG4955	0.165083326071405	1.85337800226435	4.34726067804105	0.426332382510707	0.66986566479202	
CG4991	35.9410636083048	0.381808573661338	0.315349793980533	1.2107462283134	0.225992679191012	0.789494706161382
CG16700	136.135452359181	0.641461035465964	0.288678571976278	2.22205974996535	0.0262792679260252	0.25861713911849
Arpc3B	117.394593037295	0.0319369373508307	0.253524871703965	0.12597161428849	0.899754394064327	0.998942083043119
CG5004	462.912611336436	-0.0592277556874737	0.163165350451664	-0.362992237773052	0.71661068280287	0.991613266178763
mei-218	3.83371934129169	-0.956389050792028	0.877425768774195	-1.08999425914758	0.275715672926275	0.839848717810939
mei-217	0					
RpS5a	27494.3957358958	0.29953641734608	0.12793524515289	2.34131272416851	0.0192160638210584	0.209975330743993
snoRNA:Psi28S-1192d	9.0012019553251	-0.385276701363199	0.643515251644974	-0.598706402650664	0.54936868684186	0.961746910479556
snoRNA:Psi28S-1192c	12.525289552822	0.00465578193817412	0.578579729856355	0.00804691505409292	0.993579560006611	0.999804959142979
snoRNA:Psi28S-1192b	9.37585854838787	0.0476317567623532	0.565110742283575	0.0842874735841624	0.932827871592319	0.998942083043119
snoRNA:Psi28S-1192a	6.23131712413648	0.670080346775399	0.811104655157627	0.826133030447443	0.408728632485243	0.919568557486727
snoRNA:Psi28S-2876	4.20664207467544	-0.424382507579202	0.797842861400238	-0.531912395423829	0.594786671804565	0.977286318336205
snoRNA:Psi18S-1854c	1.88383552910269	0.405513921355711	1.58775643918227	0.255400583709527	0.798413720001889	0.996451851920289
snoRNA:Psi28S-1135f	0.171337025743168	0.65229056111524	4.40735632396697	0.148000414118577	0.882342441422429	
snoRNA:Psi18S-1854b	1.31701067817188	-1.55829536880737	2.24924949531402	-0.692806810473382	0.488430797657812	
snoRNA:Psi28S-1135e	0.69045884475369	3.94640595138709	3.71113409159651	1.06339621635427	0.287602307905654	
snoRNA:Psi18S-1854a	0.793833223237549	-0.496776627416035	2.5451199359259	-0.195187904665605	0.845245847631669	
snoRNA:Psi28S-1135d	1.87427149990062	0.575986016556775	1.47312361391117	0.390996391014004	0.695799903502105	0.98893156643955
snoRNA:Psi28S-1135c	1.77526281003476	0.89070783359641	1.34635771869956	0.661568483045306	0.508247811687115	0.953255279262452
snoRNA:Psi28S-1135b	2.363441707846	0.85261101571185	1.12607861888602	0.757150523429085	0.448959688026091	0.930651335438651
snoRNA:Psi28S-1135a	2.6637784440607	0.891035049351881	1.2345944561487	0.721722866091147	0.470464880740407	0.939323691832165
Chchd2	3962.7203895704	0.276244814018438	0.251465190132454	1.09854097051338	0.271968337572185	0.836359926480726
xmas	219.214198114091	-0.233717453631957	0.148371634930483	-1.57521654150041	0.115206470304202	0.602949270965086
baz	119.154613176231	-0.357738838165556	0.531726387241195	-0.672787446230843	0.501082525468478	0.953255279262452
lncRNA:CR44026	0					
TTLL1A	0.0825416630357025	0.652299902555253	4.40735632396697	0.148002533629532	0.882340768717875	
CG5070	79.2807155270557	0.314015229047083	0.288523984941268	1.08835052001311	0.276440395777006	0.839848717810939
CG32564	1596.55721623881	0.454448543340484	0.1808208805615	2.51325257309495	0.0119623657222235	0.146031647622411
CG32563	0.259249362799562	2.53272532926109	4.30999751223154	0.587639626722139	0.556774206985089	
CG12995	0.0825416630357025	0.652299902555253	4.40735632396697	0.148002533629532	0.882340768717875	
CG18258	30.1254447454022	-0.119626918276205	0.445130709696124	-0.268745596900898	0.788125460862931	0.996451851920289
CG5162	6.85934208731479	1.11984549576738	0.987187898632569	1.13437927806709	0.256635487416995	0.819345873136922
CG12998	0					
CG5172	0.0718682469923547	0.652299902555253	4.40735632396697	0.148002533629532	0.882340768717875	
CG34327	1.25917202634404	-1.68170214994016	1.80668251197056	-0.930823284554804	0.351944982971452	
CG10598	520.266439422552	0.408707742745382	0.217071448439314	1.88282588836018	0.0597239674433487	0.429494251081754
CG10597	60.1454889900136	0.703907683328968	0.281942171007346	2.49663851567145	0.0125376691889678	0.150892114542978
f	31.0983198837617	-2.10066740342599	0.389184108008885	-5.39761865964485	6.75312103825226e-08	3.9290232934257e-06
CG8915	92.7335899775718	0.205822121925958	0.231225648074467	0.890135344586308	0.373393216525663	0.904638926190052
CG42854	16.3784062522626	0.514649849876377	2.22588903253597	0.231210919481477	0.817150947300794	0.996451851920289
CG8675	303.937925405436	0.112054752701299	0.198517671039708	0.564457320672904	0.572442938150103	0.969254002706785
CG8664	1252.57168989598	0.376034510394756	0.198885529625838	1.89070824359212	0.0586633014140997	0.424944885416749
CG5445	379.819245372018	-0.0119649496652041	0.140638248779277	-0.0850760711901524	0.932200913747011	0.998942083043119
CG8661	484.747581384097	-0.0186520574335795	0.169124531858478	-0.110285936810086	0.912182610026268	0.998942083043119
Fim	1212.23224225565	-0.124032984768825	0.132187025795493	-0.938314361961031	0.348082881176221	0.892901161891534
B-H2	5.85572741758183	-0.532977477306256	0.710805088237471	-0.749822259471777	0.453361760541089	0.932643403703289
lncRNA:CR43491	0					
B-H1	6.70566841558803	-0.0607116843450056	0.734346990850536	-0.0826743829571468	0.934110454562338	0.998942083043119
CG8611	462.408015984054	0.138306476133675	0.145012157781737	0.953757796927935	0.340206256561525	0.889382417368537
CG12994	1.87261804279943	0.675134987800616	1.82583875874729	0.369767036966521	0.711556077851714	0.991004650701603
CG5613	129.454725100895	0.0267094704571321	0.206980266945322	0.129043559810404	0.897323181210722	0.998942083043119
p-cup	0.0825071661024463	-1.27122809421853	4.40735632396697	-0.288433246775546	0.77301512132663	
CG8568	40.0889433326088	-4.96313916000342	0.550787170042807	-9.01099268455669	2.04199646475882e-19	3.60247698895676e-17
CG43658	217.689086093549	-0.138411765866572	0.288699421984728	-0.479432085159817	0.631631272455036	0.981563141770342
lncRNA:CR44692	0.0825071661024463	-1.27122809421853	4.40735632396697	-0.288433246775546	0.77301512132663	
ppk23	0.871457096489504	2.15898602184759	2.78087419300771	0.776369541375222	0.43753082341888	
Ankle2	226.352924658499	0.155354759377946	0.144744859059646	1.07330070571922	0.283136218673093	0.845466546504583
asRNA:CR44124	0.282682643308492	1.20407648400597	4.00438340196437	0.30068961014455	0.763651192259013	
CG12991	94.5236905379181	-0.130850466956966	0.191300449691625	-0.684005014979816	0.493971999037645	0.951579621607874
CG12992	3.24325001990898	0.386205421794391	1.75484111021656	0.220079994448461	0.825808854974005	0.996451851920289
X11L	288.366951861054	-0.258341267689144	0.194638744658876	-1.32728593241758	0.184414115539959	0.736159542871433
stas	546.361415911028	0.0937184419278906	0.180247568602381	0.519942891072389	0.603103379752308	0.977426735302836
CG8326	295.17219966569	0.0875973454203414	0.167615523612952	0.52260878665759	0.601246524676438	0.977426735302836
corolla	6.2734940645175	0.00238387324843644	1.20189598363135	0.00198342725235999	0.998417455055484	0.999804959142979
ND-24	2056.08617606604	0.285079025376497	0.150998625208678	1.88795775446646	0.0590316220696753	0.426760001452815
CG8289	281.032452073432	-0.112485289710099	0.186682747668107	-0.602547857877472	0.546809516707623	0.961228672645735
CG5800	443.621777146428	-0.0336327289651149	0.170441068508701	-0.197327611586746	0.843571173200316	0.996451851920289
RhoGAPp190	434.191653231533	-0.228402763877425	0.190280756604667	-1.20034609885414	0.230004953212553	0.790322466558138
IntS2	287.443681942429	0.127953485503415	0.130008690114368	0.984191790493812	0.325021221511756	0.879166722737211
beta-Spec	4996.18573762469	-0.0985858738021625	0.135114097431533	-0.729649057176432	0.465604727570384	0.938879371195102
CG12990	0					
chas	151.664846961848	0.0265437965864899	0.156243527662911	0.169887335389386	0.865098741232593	0.996903444630068
CG8188	208.611272455564	-0.0663770303101683	0.126215215158963	-0.525903554706691	0.598955218990128	0.977426735302836
par-6	247.469628374908	-0.141821452217507	0.119858668015197	-1.18323901446599	0.236714434834664	0.798847123678006
CG8173	21.7704200379611	-0.231458699733803	0.572410561699762	-0.404357842466237	0.685949596284071	0.986318451237002
raskol	222.530606139887	-0.189989153140849	0.17604893165456	-1.07918378916176	0.280505804780276	0.843474967306491
unc-4	3.62721259144423	-0.894752179023051	0.956796792458849	-0.935153823753577	0.34970903164799	0.893243482100343
OdsH	1.110893192575	-0.191206279413951	3.19385616472956	-0.0598669036901169	0.952261639625544	
CG12986	0.100652447309507	0	4.40735632396697	0	1	
Socs16D	201.804905144857	-0.073290620929065	0.21903455837676	-0.334607568194779	0.737921135114261	0.992165425992093
lncRNA:CR44691	0					
CG6398	286.514986711937	-0.879358491479812	0.177469006326965	-4.95499754959861	7.23312007596724e-07	3.54779674398788e-05
e(y)1	157.447104004368	0.0986023724514752	0.151288174720063	0.651752013228561	0.514561162649413	0.954753180162728
CG8142	127.549825017825	-0.0154575392569832	0.209246524918723	-0.0738723821721163	0.941111931622361	0.998942083043119
Ucp4A	341.408645584783	0.16791164042257	0.144081731121735	1.16539160874393	0.243860512385817	0.808705024863935
CG15814	525.658773858413	-0.0113638080901956	0.0928921549852115	-0.122333345501617	0.90263502442575	0.998942083043119
Spt7	75.6040264264074	0.0196547787188394	0.249370294903955	0.078817642359566	0.93717767112843	0.998942083043119
CG32554	37.8315741088132	0.0932333731696283	0.339207908322347	0.274856130656687	0.783426772120371	0.996451851920289
Mco4	50.5156125657319	0.547212241871742	0.296542126406892	1.845310305494	0.0649924122244526	0.44822635870811
CG6762	308.327626966286	0.155976282795922	0.237746353664219	0.656061724573134	0.511784410269284	0.953255279262452
asRNA:CR43981	3.08676023150782	-1.11194191536672	1.14652660114381	-0.969835252193379	0.332128618106791	0.884677256890907
Arp8	105.787108609133	0.139141167850897	0.219705261246627	0.633308310694963	0.526532327234019	0.958035763347503
CG6769	675.613429212641	0.151970954385324	0.185236652361421	0.820415141647067	0.411979486528778	0.919568557486727
mnb	270.365135224775	-0.107267986699515	0.137922153900817	-0.77774297794576	0.436720550016554	0.926670836982861
CG12985	1.59977633352394	0.0689399775546144	1.54461871010084	0.0446323594967418	0.964400349203534	0.999804959142979
CG6788	0					
Gss1	0.210779899382881	-1.21863586981276	4.36675480794403	-0.279071283690078	0.780190120276634	
CR32496	0					
Gss2	0					
CG7772	259.817435093393	0.0372283182460692	0.20016317518572	0.185989846591549	0.852452723653594	0.996451851920289
Vps4	662.158933949702	0.0469143548327537	0.10709751135115	0.4380527076762	0.661348075761709	0.986318451237002
CG6847	45.1854748812546	-1.14784788786561	0.442307147063712	-2.59513755426671	0.00945530693635289	0.125057009999792
Sh	71.8003358740948	-0.320861851991308	0.302945750774282	-1.05913963530181	0.289536191499132	0.84995890032676
CG12672	0.812180917877487	-1.17547328637992	1.98845957718672	-0.591147690335746	0.554421468226944	
CG6867	148.944849235196	0.470885112402039	0.212836407058812	2.21242746440425	0.0269371429591803	0.261436086679249
CG15373	0.118951265356433	1.4348154167618	4.37907053443951	0.327652958653576	0.743174075064767	
Dhc16F	0.342037990341149	1.59267815658663	4.30906642963466	0.369610954621941	0.711672387659475	
CG7536	515.32275564952	0.0198916782565822	0.161054135421911	0.123509267268874	0.901703836259686	0.998942083043119
Ada3	101.187545700016	0.0859684862344662	0.217016652202604	0.396137740408082	0.692003417995872	0.988524668413066
CG7206	184.418577595909	0.0635296740310989	0.179873744168648	0.353190368748503	0.723945727835848	0.99187978053839
scu	4182.87709545611	0.115637462961175	0.155872020269376	0.741874409283538	0.458163432039249	0.934612387102818
RhoGAP16F	87.7063281578371	0.0767454958139322	0.283926860328397	0.270300230577573	0.78692928798287	0.996451851920289
Mvb12	139.303838279157	-0.0741776050944371	0.164726753522697	-0.450306969014698	0.652489114653335	0.986318451237002
Taf8	68.9587992337007	0.215270208962082	0.226058102882568	0.952278225009742	0.340955898033468	0.890065778684982
CG7135	0.243488673050782	1.76565276410865	4.3534386035289	0.405576585524237	0.685053735792298	
wupA	12082.5060509418	0.107638285090105	0.515302581562956	0.208883651938302	0.834539066519114	0.996451851920289
lncRNA:CR45605	0.89058756813451	0.274146860373505	2.34372239092745	0.116970704992506	0.906883268118529	
lncRNA:CR45606	1.97100919403545	0.279191377544601	1.48449542856852	0.188071564365692	0.850820551664361	0.996451851920289
mir-969	0					
lncRNA:CR32553	0					
mir-210	0					
CG43133	20.3812064373818	-0.436940307588562	0.636594565959947	-0.686371406469173	0.492478930687327	0.951383706085832
ari-1	449.408039911017	-0.189123705671686	0.125737806367192	-1.50411169986048	0.132552608274324	0.646514370870755
CG43229	0					
Frq1	38.0791064419633	-0.664947021731133	0.355317042156435	-1.87141888184012	0.0612870437619906	0.434104043644529
Frq2	71.7265590516338	-0.163521596310348	0.270925793061823	-0.603565996660325	0.546132225511356	0.960982168833591
Andorra	0					
Hesr	1.23441122456201	-0.170539020614238	1.87074481300531	-0.091161028179076	0.92736464097711	
Him	0.25387868877887	1.76565276410865	4.3534386035289	0.405576585524237	0.685053735792298	
CG33639	9.17928621855733	0.143007954690619	0.614331887628246	0.232786149588832	0.815927468531845	0.996451851920289
lncRNA:CR45622	0					
upd2	0.703572945864287	-0.467391498533355	2.59366746273058	-0.180204866371455	0.856991738163464	
lncRNA:CR45607	0					
lncRNA:CR45613	0.143736493984709	1.67361950150349	4.360324214301	0.383829141882237	0.701105087311364	
CG15059	0					
upd3	3.12736021546978	-0.159907695358304	0.900944445278922	-0.177488963050101	0.859124333814864	0.996451851920289
lncRNA:CR15061	0					
upd1	2.6521262382596	0.418465789111697	1.02516387185383	0.408194046435695	0.683131218707569	0.986318451237002
lncRNA:CR45608	0					
lncRNA:CR45609	0					
CG6023	21.0137213423532	-0.439134043284473	0.35233311885781	-1.24636038958828	0.212632116392438	0.773709277811207
CG6123	7.77708358177813	-0.606130603621791	0.608674470018549	-0.995820645481187	0.319337297236139	0.876419697769738
CG6106	53.4308255273896	0.627925587015123	0.257940890841853	2.43437783348632	0.0149174145216184	0.173766432414763
CrebB	507.990794033493	-0.0480897731784367	0.119097692086882	-0.403784257577008	0.686371373763212	0.986318451237002
lncRNA:CR43686	0.18319411034521	0.652290561115239	4.40735632396697	0.148000414118577	0.882342441422429	
por	59.8100777085301	0.363865981489749	0.249934728740753	1.45584402505013	0.145435742313092	0.66732569105702
CG6179	81.3539470129406	0.225971444555441	0.272761390199969	0.828458325387531	0.407410987035202	0.919568557486727
betaCOP	2463.98094691383	0.00385614826713308	0.106911787720962	0.0360685042251615	0.971227735966504	0.999804959142979
Tsf1	1331.63662635533	-0.0896453652750038	0.200349386404247	-0.447445170079661	0.654553668064658	0.986318451237002
CG32549	1260.9267259712	0.300248020106669	0.154918920238425	1.93809781041965	0.0526112905529403	0.398661938514712
CG34328	0.892163297861602	-0.0303108485635711	2.25824193375117	-0.0134223211917873	0.989290858709408	
CG15056	6.82220626533429	0.203732911182281	1.50607617578004	0.135273975153854	0.892395260743509	0.998941135530562
CG42323	0.161857397102452	-2.16587051337765	4.36795153877528	-0.495854977819863	0.619996732802411	
CG32548	68.2306076165245	-6.52993811668407	1.58958002514228	-4.10796437637645	3.99161651240756e-05	0.00131112016254396
CG6290	0					
CG32551	0					
CG43841	0					
CG32547	20.7319470162702	0.493451834937875	0.557829233219946	0.884593000064793	0.376376183392582	0.9077844970117
CG43843	12.113097248854	0.252316511526432	1.54292568420093	0.163531214827825	0.870100198063798	0.997712572322701
asRNA:CR43842	0.256545466560869	-0.639592413277459	4.3499680859656	-0.147033817406843	0.883105327961918	
Hayan	835.422663072535	-0.118729886694544	0.162351885000743	-0.731312030617942	0.464588583733409	0.938879371195102
asRNA:CR45714	1.04162281389413	0.995815711283152	1.73282146844115	0.574678770675082	0.56550856763343	
psh	299.850137010209	0.242705501423315	0.210766063219891	1.15153975794529	0.249510248663003	0.812486781743355
CG15046	124.888970037531	0.193398516038769	0.247233761957646	0.782249618771322	0.434067889111855	0.926014578835737
CR46403	0					
CG15044	51.3996905921706	-0.174636284280316	0.257366912847803	-0.678549866212173	0.497423117595259	0.952523469932939
CG15043	292.617111338657	0.199321049507227	0.219007061299351	0.910112433474388	0.362763218091511	0.900786234082295
lncRNA:CR45627	0					
Pgant7	708.124515461449	-0.142641510957466	0.124907928261175	-1.14197323535149	0.253465145004966	0.81560784711005
Xrcc2	0.449117917499243	3.32088905092887	4.28365298672637	0.775246982241375	0.438193731073016	
Wnt5	49.889873596976	-0.481339344694961	0.365254766407079	-1.31781810660482	0.187564545117096	0.739841685716117
Ggt-1	169.05445017826	0.436308542679243	0.323494124025804	1.34873714937845	0.177421408632845	0.723713903985281
CG6470	1.17054114902144	-0.754302735756048	2.44044572544023	-0.309084003750986	0.757257626996213	
Bx	35.856782688998	0.248151756458324	0.540911698528476	0.458765741494238	0.646402398608369	0.985824217038333
HisRS	1595.53949212542	-0.0351615028264965	0.173457041677675	-0.202710149362716	0.839361589830536	0.996451851920289
CG6481	0					
CG15042	0					
CG15047	1.27379477398236	-0.70376082044007	2.76418545166183	-0.254599712192599	0.799032281498489	
tRNA:Pro-CGG-2-1	0					
lncRNA:CR43492	0.0718682469923547	0.652299902555253	4.40735632396697	0.148002533629532	0.882340768717875	
CG15040	0.584471644317089	0.518904335184166	2.64259707415579	0.196361503711245	0.844327225248318	
lncRNA:CR43289	0					
lncRNA:CR44705	0					
wgn	155.16480550652	-0.150849308094848	0.230219451887592	-0.655241365827346	0.512312365186741	0.953255279262452
Rip11	530.027197828673	-0.440550415969317	0.149267629764773	-2.9514129531203	0.00316323692395549	0.0540616960534768
Nup35	210.172259392556	0.305730912023005	0.193034021380171	1.58381879959328	0.113234959886632	0.597795330961605
CG6617	199.320068960269	0.284930906413926	0.159116243251104	1.7907091104726	0.0733399869706372	0.478244032543618
Ing3	39.5639605793143	0.243765349836326	0.297276038123746	0.819996631329076	0.412218027561665	0.919568557486727
CG6659	507.982646342207	0.149664590164198	0.119000742840051	1.25767778076279	0.208508311041249	0.769574563569905
fu	83.9250422067893	-0.095568996335779	0.259367408645074	-0.36846956537457	0.712523134569414	0.99125246829977
CG6696	8.22821333293054	-4.1348586975474	0.826382828443182	-5.00356318552387	5.62802072096549e-07	2.82382067183122e-05
lncRNA:CR45514	0.404904509121261	-3.4885676168653	4.29579586653791	-0.812088778249332	0.416740691808438	
lncRNA:CR45710	0					
lncRNA:CR44707	0.159334869446528	0	4.40735632395958	0	1	
phm	115.220893243236	-0.0366017398133047	0.321388120364547	-0.113886411768387	0.90932783731725	0.998942083043119
Cyp18a1	18.8929025715506	-1.24948107951769	0.532125947332046	-2.34809275094044	0.0188698217603887	0.207236249335029
CCKLR-17D1	1.82559176140989	0.106914933767891	1.80393912578146	0.0592674842736594	0.952739059362025	0.999804959142979
Cyp308a1	0					
CG42302	0					
lncRNA:CR45512	0					
lncRNA:CR45513	0					
CG6873	0					
CG12609	0					
